QEPB0421_1:101		
1011.925	6.78	
1012.652	7.28	
1013.379	6.88	
1014.105	7.67	
1014.832	7.07	
1015.558	6.97	
1016.284	5.97	
1017.011	6.97	
1017.737	7.07	
1018.463	6.07	
1019.189	5.17	
1019.915	4.97	
1020.641	5.28	
1021.367	5.17	
1022.092	5.07	
1022.818	4.97	
1023.544	4.28	
1024.269	5.38	
1024.995	4.38	
1025.72	3.28	
1026.446	5.38	
1027.171	4.38	
1027.896	4.57	
1028.621	4.78	
1029.346	4.88	
1030.071	5.47	
1030.796	5.17	
1031.521	3.28	
1032.246	4.67	
1032.971	4.57	
1033.695	5.28	
1034.42	3.57	
1035.144	4.57	
1035.869	4.07	
1036.593	4.28	
1037.318	4.97	
1038.042	3.78	
1038.766	4.78	
1039.49	5.88	
1040.214	6.17	
1040.938	4.28	
1041.662	4.57	
1042.386	4.88	
1043.11	4.78	
1043.833	4.47	
1044.557	4.07	
1045.281	3.07	
1046.004	4.47	
1046.728	5.78	
1047.451	4.97	
1048.174	6.07	
1048.897	3.97	
1049.621	5.67	
1050.344	3.57	
1051.067	4.88	
1051.79	4.17	
1052.513	5.28	
1053.235	4.17	
1053.958	4.78	
1054.681	5.07	
1055.403	3.88	
1056.126	3.67	
1056.848	5.97	
1057.571	4.97	
1058.293	4.78	
1059.016	4.38	
1059.738	4.07	
1060.46	5.57	
1061.182	4.78	
1061.904	5.07	
1062.626	4.07	
1063.348	6.67	
1064.069	4.67	
1064.791	5.67	
1065.513	5.28	
1066.234	3.67	
1066.956	5.17	
1067.677	4.38	
1068.399	3.78	
1069.12	4.67	
1069.841	6.07	
1070.563	4.67	
1071.284	4.17	
1072.005	4.78	
1072.726	4.38	
1073.447	4.78	
1074.167	5.38	
1074.888	5.17	
1075.609	5.38	
1076.33	5.47	
1077.05	5.47	
1077.771	4.38	
1078.491	4.67	
1079.211	4.78	
1079.932	4.17	
1080.652	4.47	
1081.372	6.17	
1082.092	4.07	
1082.812	3.97	
1083.532	5.47	
1084.252	4.17	
1084.972	4.57	
1085.692	5.17	
1086.411	4.17	
1087.131	4.97	
1087.851	4.38	
1088.57	4.17	
1089.289	5.17	
1090.009	5.07	
1090.728	6.47	
1091.447	4.28	
1092.166	3.88	
1092.885	4.78	
1093.604	4.57	
1094.323	4.28	
1095.042	5.17	
1095.761	5.28	
1096.48	4.17	
1097.199	3.97	
1097.917	5.17	
1098.636	5.28	
1099.354	6.67	
1100.073	5.57	
1100.791	5.78	
1101.509	-3.22	
1102.227	-2.22	
1102.945	-2.22	
1103.663	-0.62	
1104.381	1.38	
1105.099	0.78	
1105.817	1.47	
1106.535	1.38	
1107.253	0.57	
1107.97	1.57	
1108.688	5.38	
1109.406	4.67	
1110.123	4.78	
1110.84	5.38	
1111.558	6.88	
1112.275	5.67	
1112.992	2.07	
1113.709	1.57	
1114.426	2.88	
1115.143	1.78	
